transaction_id,account_id,date,time,ticker,transaction_type,quantity
TXN_02486,6772985563,2024-07-01,13:56:59,NVDA,sell,940
TXN_02487,5150695988,2024-12-29,14:42:38,BAC,sell,1519
TXN_02488,8093597035,2025-07-21,15:09:09,TSLA,buy,1330
TXN_02489,1926010870,2024-10-15,11:20:13,AMZN,sell,1295
TXN_02490,8093597035,2024-10-26,11:18:56,JPM,sell,121
TXN_02491,3768699384,2024-12-27,15:39:27,AMZN,sell,1810
TXN_02492,6772985563,2024-03-24,11:59:00,GOOG,sell,261
TXN_02493,5775818865,2024-01-23,15:53:36,META,buy,1983
TXN_02494,5775818865,2024-04-05,14:05:59,META,sell,2080
TXN_02495,6625608873,2024-06-12,14:41:10,GOOG,buy,711
TXN_02496,6625608873,2024-11-18,14:18:31,MSFT,buy,2079
TXN_02497,3997467631,2024-04-19,13:36:46,NVDA,sell,2319
TXN_02498,5775818865,2024-04-24,09:43:19,AAPL,buy,1484
TXN_02499,5970995017,2025-01-26,15:59:31,NVDA,sell,575
TXN_02500,4313201683,2025-06-26,11:44:09,NVDA,sell,2038
TXN_02501,5970995017,2024-10-30,12:48:15,META,buy,271
TXN_02502,9354048106,2024-09-10,09:39:55,AAPL,buy,1454
TXN_02503,5970995017,2024-04-11,12:49:44,BAC,sell,555
TXN_02504,4313201683,2024-08-31,10:28:20,AMZN,buy,1135
TXN_02505,3614142517,2025-03-02,15:53:42,NFLX,buy,1789
TXN_02506,9474078998,2025-07-24,12:36:16,TSLA,buy,2235
TXN_02507,1402944639,2025-01-01,14:22:00,AMZN,sell,504
TXN_02508,5970995017,2025-03-19,11:37:34,AAPL,sell,1480
TXN_02509,5150695988,2024-02-16,12:59:54,AAPL,buy,607
TXN_02510,3997467631,2024-01-30,10:24:51,NFLX,buy,184
TXN_02511,3768699384,2024-04-21,11:56:38,TSLA,buy,1527
TXN_02512,1926010870,2024-10-13,11:51:05,JPM,buy,1891
TXN_02513,9354048106,2024-09-03,13:24:08,BAC,sell,1130
TXN_02514,3997467631,2025-05-27,12:33:46,GOOG,buy,755
TXN_02515,5970995017,2024-01-20,09:37:01,JPM,buy,955
TXN_02516,1402944639,2025-02-06,13:06:54,NFLX,sell,2300
TXN_02517,9862896116,2025-07-17,15:43:12,META,buy,713
TXN_02518,8093597035,2025-06-19,15:29:14,AMZN,buy,1984
TXN_02519,5229455093,2025-01-29,12:33:59,AAPL,sell,1569
TXN_02520,8093597035,2025-01-15,11:00:59,AMZN,sell,2448
TXN_02521,5229455093,2024-09-09,12:23:01,MSFT,sell,1050
TXN_02522,9474078998,2024-05-24,14:09:12,MSFT,buy,208
TXN_02523,7552075955,2024-12-06,09:42:27,NVDA,sell,809
TXN_02524,3997467631,2025-07-11,14:13:05,NVDA,sell,2397
TXN_02525,5970995017,2024-04-27,09:09:59,NVDA,buy,244
TXN_02526,3997467631,2025-05-20,09:11:11,NFLX,sell,1044
TXN_02527,6625608873,2024-11-12,12:45:31,AMZN,sell,1538
TXN_02528,5229455093,2025-06-05,15:31:22,JPM,sell,2399
TXN_02529,1402944639,2024-04-29,11:14:22,NVDA,sell,619
TXN_02530,3614142517,2024-10-30,13:08:37,JPM,buy,2022
TXN_02531,5970995017,2024-01-28,12:06:36,AAPL,sell,484
TXN_02532,3614142517,2025-08-13,14:00:56,AAPL,sell,2083
TXN_02533,3614142517,2024-05-18,12:20:50,TSLA,sell,2270
TXN_02534,4313201683,2024-08-25,13:59:23,GOOG,buy,1756
TXN_02535,6625608873,2024-03-08,10:46:26,AAPL,sell,691
TXN_02536,3997467631,2025-03-03,11:09:35,JPM,sell,455
TXN_02537,9354048106,2024-01-15,09:05:13,NVDA,buy,475
TXN_02538,7713225623,2024-07-04,12:15:04,META,sell,1177
TXN_02539,1402944639,2024-01-21,10:30:20,JPM,buy,1604
TXN_02540,3614142517,2024-04-14,10:37:27,NVDA,sell,2223
TXN_02541,1926010870,2025-01-15,11:37:31,NFLX,sell,1712
TXN_02542,3768699384,2024-04-01,14:16:55,JPM,buy,1823
TXN_02543,7713225623,2024-08-08,12:00:10,BAC,sell,437
TXN_02544,5775818865,2025-06-11,11:35:38,GOOG,sell,2443
TXN_02545,3614142517,2024-10-22,11:56:25,JPM,sell,1892
TXN_02546,9192201895,2024-12-01,11:46:12,JPM,buy,2297
TXN_02547,4313201683,2024-12-15,15:20:11,MSFT,buy,558
TXN_02548,9192201895,2025-06-17,11:32:27,BAC,sell,1825
TXN_02549,5229455093,2024-05-25,11:48:17,JPM,buy,1279
TXN_02550,8093597035,2025-01-12,09:03:33,GOOG,sell,622
TXN_02551,3768699384,2025-07-31,15:14:24,NFLX,buy,2459
TXN_02552,5775818865,2024-10-03,15:50:53,JPM,sell,1200
TXN_02553,9803134690,2025-05-07,14:46:46,AMZN,sell,663
TXN_02554,8093597035,2024-05-17,14:28:14,GOOG,sell,135
TXN_02555,9474078998,2024-11-03,11:49:52,JPM,sell,1630
TXN_02556,9862896116,2024-11-15,12:16:46,TSLA,sell,906
TXN_02557,5229455093,2024-07-04,14:31:04,TSLA,buy,2355
TXN_02558,3768699384,2024-10-06,13:08:53,AMZN,buy,1302
TXN_02559,1402944639,2025-02-26,10:32:30,MSFT,buy,2423
TXN_02560,9192201895,2025-05-21,11:23:42,JPM,sell,1852
TXN_02561,4313201683,2024-10-25,13:23:38,NVDA,sell,348
TXN_02562,5229455093,2025-07-01,12:16:18,NVDA,buy,934
TXN_02563,6772985563,2025-01-20,12:11:24,META,buy,463
TXN_02564,9474078998,2025-02-13,13:58:53,AAPL,sell,508
TXN_02565,5970995017,2024-09-21,09:20:39,GOOG,sell,2446
TXN_02566,5970995017,2024-01-04,10:12:25,TSLA,buy,1188
TXN_02567,6772985563,2025-06-22,10:06:20,META,buy,1894
TXN_02568,9192201895,2024-02-12,15:36:04,GOOG,sell,322
TXN_02569,9474078998,2024-09-04,12:14:08,MSFT,sell,2414
TXN_02570,1926010870,2024-12-25,14:18:40,AMZN,buy,1430
TXN_02571,5970995017,2024-10-03,12:00:41,AAPL,sell,2166
TXN_02572,9354048106,2025-03-26,11:57:58,GOOG,sell,109
TXN_02573,5229455093,2024-02-03,10:21:32,JPM,buy,1881
TXN_02574,7552075955,2024-10-30,11:51:20,NFLX,sell,1565
TXN_02575,4313201683,2024-07-06,11:11:44,GOOG,sell,1876
TXN_02576,9862896116,2024-04-24,12:33:35,NFLX,sell,534
TXN_02577,5229455093,2025-03-08,10:04:22,NFLX,sell,1152
TXN_02578,1926010870,2024-05-14,13:23:12,GOOG,buy,950
TXN_02579,1402944639,2025-03-14,15:04:30,JPM,buy,1804
TXN_02580,6772985563,2024-07-23,11:00:55,TSLA,buy,608
TXN_02581,5229455093,2024-05-15,13:28:42,AAPL,sell,2062
TXN_02582,9192201895,2024-11-25,10:36:54,MSFT,sell,1043
TXN_02583,7713225623,2025-04-28,13:36:16,AAPL,buy,1438
TXN_02584,6772985563,2024-08-26,11:53:55,JPM,sell,397
TXN_02585,5229455093,2024-11-13,14:54:08,MSFT,sell,1048
TXN_02586,4313201683,2025-07-14,12:55:31,NFLX,sell,535
TXN_02587,3768699384,2025-01-05,11:14:44,BAC,sell,1010
TXN_02588,9474078998,2024-10-19,15:00:21,NFLX,sell,1727
TXN_02589,9474078998,2025-08-01,13:06:02,TSLA,buy,130
TXN_02590,3768699384,2024-06-12,09:45:10,NFLX,buy,1914
TXN_02591,6772985563,2025-08-04,15:42:12,NVDA,buy,1791
TXN_02592,7552075955,2025-02-02,13:00:33,MSFT,sell,148
TXN_02593,8093597035,2025-02-26,11:08:11,AAPL,buy,1464
TXN_02594,7552075955,2025-01-04,11:44:14,JPM,sell,1923
TXN_02595,5775818865,2024-03-02,13:28:10,GOOG,sell,963
TXN_02596,3614142517,2025-02-28,12:57:08,GOOG,buy,1575
TXN_02597,7713225623,2024-01-24,12:02:43,GOOG,buy,2356
TXN_02598,3614142517,2025-02-17,10:34:28,MSFT,buy,287
TXN_02599,7713225623,2024-06-21,14:05:34,AAPL,sell,775
TXN_02600,9862896116,2025-06-07,12:25:05,MSFT,sell,2427
TXN_02601,5775818865,2025-04-10,14:47:53,GOOG,buy,1220
TXN_02602,3614142517,2025-06-15,10:47:41,META,sell,494
TXN_02603,5775818865,2024-02-11,14:45:04,NVDA,buy,118
TXN_02604,5150695988,2024-12-21,10:58:12,MSFT,sell,164
TXN_02605,5775818865,2024-07-15,12:15:00,TSLA,sell,1512
TXN_02606,6625608873,2024-11-06,14:31:20,NFLX,buy,1624
TXN_02607,9354048106,2024-08-25,14:01:37,AMZN,sell,811
TXN_02608,9474078998,2024-05-11,09:13:49,AMZN,buy,948
TXN_02609,9862896116,2024-08-17,10:31:37,AAPL,buy,1619
TXN_02610,9354048106,2025-07-23,09:34:14,NFLX,buy,695
TXN_02611,3614142517,2024-11-21,13:08:54,GOOG,sell,825
TXN_02612,9862896116,2024-06-21,10:31:57,JPM,sell,869
TXN_02613,3614142517,2024-02-17,11:56:15,JPM,sell,1415
TXN_02614,9803134690,2025-07-08,14:11:34,AMZN,buy,1193
TXN_02615,9474078998,2025-03-15,10:22:09,GOOG,buy,1779
TXN_02616,3768699384,2024-06-06,14:20:41,META,sell,1412
TXN_02617,3614142517,2025-01-13,15:19:29,TSLA,sell,2436
TXN_02618,9862896116,2024-02-11,12:43:52,JPM,sell,705
TXN_02619,5775818865,2024-12-17,12:39:16,META,sell,181
TXN_02620,3768699384,2025-04-12,10:09:38,META,buy,760
TXN_02621,5150695988,2024-10-21,09:09:15,NFLX,buy,2114
TXN_02622,1926010870,2025-07-24,13:38:52,NFLX,buy,1605
TXN_02623,7713225623,2025-04-21,09:44:16,NFLX,sell,2094
TXN_02624,9354048106,2024-03-13,11:09:45,NFLX,sell,1223
TXN_02625,5229455093,2024-02-18,10:34:30,AAPL,buy,1605
TXN_02626,1402944639,2025-05-27,12:50:47,MSFT,sell,2187
TXN_02627,7552075955,2024-11-07,11:35:06,NFLX,sell,209
TXN_02628,5775818865,2024-09-04,15:11:09,JPM,buy,1000
TXN_02629,1402944639,2024-01-13,10:34:34,JPM,buy,1581
TXN_02630,5970995017,2024-10-05,12:30:16,MSFT,sell,1792
TXN_02631,9862896116,2025-02-14,12:04:06,JPM,sell,2433
TXN_02632,9474078998,2024-04-01,09:54:58,BAC,sell,2213
TXN_02633,8093597035,2024-05-25,09:51:22,MSFT,sell,1580
TXN_02634,1402944639,2025-01-27,10:27:14,MSFT,buy,383
TXN_02635,9803134690,2024-12-26,14:37:16,MSFT,sell,2451
TXN_02636,7713225623,2025-04-28,15:14:04,GOOG,sell,1874
TXN_02637,3614142517,2024-04-18,13:57:11,GOOG,buy,1204
TXN_02638,4313201683,2024-06-29,09:25:21,GOOG,sell,2016
TXN_02639,5229455093,2024-03-09,10:34:38,MSFT,buy,1722
TXN_02640,6625608873,2024-03-01,13:05:30,JPM,sell,1441
TXN_02641,5229455093,2025-06-27,15:02:57,META,buy,1068
TXN_02642,9354048106,2024-09-23,15:36:53,JPM,sell,1381
TXN_02643,8093597035,2025-03-17,15:16:14,NFLX,buy,1782
TXN_02644,5775818865,2024-03-17,11:03:17,MSFT,sell,577
TXN_02645,9192201895,2024-02-25,11:43:12,JPM,buy,850
TXN_02646,9803134690,2024-02-28,10:25:34,AAPL,buy,1439
TXN_02647,5775818865,2025-04-02,15:03:24,BAC,sell,196
TXN_02648,3997467631,2024-08-27,14:44:37,TSLA,buy,767
TXN_02649,9192201895,2024-11-11,14:02:49,BAC,sell,232
TXN_02650,8093597035,2024-03-26,10:44:55,MSFT,buy,2194
TXN_02651,4313201683,2025-05-03,10:50:00,AMZN,buy,686
TXN_02652,8093597035,2025-06-12,15:32:01,GOOG,buy,682
TXN_02653,5229455093,2024-07-12,12:57:12,JPM,sell,172
TXN_02654,1926010870,2025-08-05,13:51:34,BAC,buy,1222
TXN_02655,1926010870,2024-06-29,10:43:53,GOOG,buy,1292
TXN_02656,9192201895,2025-01-01,10:44:25,TSLA,sell,1898
TXN_02657,9354048106,2024-05-20,14:35:03,NVDA,buy,1356
TXN_02658,3997467631,2025-03-26,09:37:21,BAC,sell,1376
TXN_02659,5775818865,2024-05-26,13:02:06,TSLA,sell,863
TXN_02660,6772985563,2025-05-12,12:14:09,JPM,buy,1227
TXN_02661,4313201683,2024-10-02,12:46:42,GOOG,sell,666
TXN_02662,5775818865,2024-10-25,13:02:11,MSFT,buy,2387
TXN_02663,5229455093,2024-07-02,15:29:08,GOOG,sell,572
TXN_02664,3768699384,2024-09-05,14:45:07,TSLA,sell,423
TXN_02665,9354048106,2025-06-29,12:19:32,NVDA,sell,1596
TXN_02666,3614142517,2025-07-29,13:15:25,AMZN,buy,248
TXN_02667,6625608873,2025-07-17,11:14:36,JPM,sell,573
TXN_02668,7713225623,2024-07-09,13:37:25,NVDA,sell,1062
TXN_02669,3997467631,2024-05-10,10:34:26,JPM,buy,2445
TXN_02670,5970995017,2025-07-03,15:07:26,AMZN,buy,1585
TXN_02671,6625608873,2024-05-10,15:39:29,MSFT,sell,411
TXN_02672,1402944639,2024-08-28,12:12:10,GOOG,sell,1363
TXN_02673,6625608873,2024-08-26,12:24:54,NFLX,buy,1574
TXN_02674,3614142517,2025-06-02,11:50:59,TSLA,sell,1941
TXN_02675,5970995017,2025-03-10,09:15:08,AAPL,buy,225
TXN_02676,9474078998,2024-03-14,11:30:46,BAC,buy,556
TXN_02677,9803134690,2025-02-27,11:11:24,MSFT,buy,1077
TXN_02678,9862896116,2024-06-02,14:56:21,JPM,buy,1769
TXN_02679,5150695988,2025-06-01,09:33:45,BAC,sell,1447
TXN_02680,3614142517,2024-07-27,11:10:25,AAPL,sell,1411
TXN_02681,8093597035,2025-03-16,09:24:52,AAPL,sell,1567
TXN_02682,9474078998,2025-03-19,11:26:48,META,sell,1784
TXN_02683,7713225623,2025-04-07,11:10:50,NFLX,buy,282
TXN_02684,3768699384,2024-09-17,12:25:03,MSFT,sell,1791
TXN_02685,4313201683,2025-04-23,14:53:40,AAPL,buy,385
TXN_02686,1926010870,2024-09-21,11:09:45,META,buy,757
TXN_02687,5150695988,2024-05-05,13:46:28,AMZN,buy,1843
TXN_02688,7713225623,2024-11-16,13:49:16,GOOG,buy,954
TXN_02689,5970995017,2025-03-27,09:22:38,AMZN,sell,660
TXN_02690,5970995017,2025-02-08,14:28:41,GOOG,buy,2442
TXN_02691,6625608873,2025-05-15,12:56:14,META,buy,1638
TXN_02692,5150695988,2024-12-04,10:33:10,BAC,sell,2378
TXN_02693,1402944639,2025-07-24,14:38:28,AMZN,sell,1967
TXN_02694,9803134690,2025-02-19,10:45:35,NVDA,sell,916
TXN_02695,6772985563,2024-04-05,09:21:16,GOOG,buy,1105
TXN_02696,9474078998,2025-07-23,14:32:02,BAC,sell,902
TXN_02697,3768699384,2024-07-02,11:50:15,NFLX,buy,1466
TXN_02698,1926010870,2024-04-16,09:54:53,AAPL,sell,448
TXN_02699,5775818865,2025-03-25,15:30:19,NFLX,sell,842
TXN_02700,5150695988,2025-07-09,12:42:24,GOOG,sell,1491
TXN_02701,4313201683,2024-02-17,12:19:52,MSFT,buy,2216
TXN_02702,8093597035,2024-08-21,15:29:45,NFLX,buy,1985
TXN_02703,9354048106,2025-08-09,11:34:37,TSLA,sell,1117
TXN_02704,9354048106,2024-04-04,13:39:53,NFLX,buy,1859
TXN_02705,9803134690,2024-07-04,09:31:28,GOOG,buy,2413
TXN_02706,3997467631,2024-09-22,09:16:24,AMZN,sell,2205
TXN_02707,7552075955,2024-01-01,11:47:07,AAPL,buy,475
TXN_02708,9192201895,2024-12-24,13:38:34,NVDA,sell,1846
TXN_02709,5150695988,2024-09-26,15:22:08,AAPL,sell,2000
TXN_02710,3614142517,2024-11-08,14:41:23,GOOG,buy,1895
TXN_02711,6772985563,2025-06-24,12:54:18,NVDA,sell,698
TXN_02712,9803134690,2024-05-12,15:27:48,NVDA,buy,1331
TXN_02713,1402944639,2024-10-18,13:15:47,GOOG,sell,1991
TXN_02714,9862896116,2024-04-14,14:31:23,JPM,sell,1290
TXN_02715,3614142517,2024-07-22,14:44:31,META,buy,2299
TXN_02716,5775818865,2024-04-19,09:08:06,NVDA,buy,2041
TXN_02717,5970995017,2025-06-27,11:42:44,MSFT,sell,2380
TXN_02718,5150695988,2024-11-07,10:16:22,AAPL,sell,912
TXN_02719,9354048106,2025-07-26,13:06:33,GOOG,sell,1035
TXN_02720,5229455093,2025-02-07,11:13:20,BAC,sell,268
TXN_02721,8093597035,2024-05-03,10:38:21,AMZN,sell,1695
TXN_02722,7713225623,2025-03-07,10:25:14,NVDA,sell,1481
TXN_02723,9803134690,2025-02-14,12:13:53,META,buy,628
TXN_02724,7552075955,2025-02-08,12:59:34,NFLX,buy,1897
TXN_02725,6772985563,2025-07-03,10:59:50,AAPL,buy,1603
TXN_02726,9474078998,2024-06-27,13:36:21,GOOG,buy,1393
TXN_02727,3768699384,2025-04-30,12:09:06,NVDA,sell,1628
TXN_02728,5775818865,2024-11-21,15:05:33,GOOG,buy,1346
TXN_02729,5970995017,2024-12-16,14:32:06,AAPL,sell,2224
TXN_02730,9192201895,2024-03-15,10:29:52,MSFT,buy,558
TXN_02731,4313201683,2024-03-21,09:57:54,NFLX,sell,1589
TXN_02732,4313201683,2025-03-20,10:34:25,TSLA,sell,320
TXN_02733,9862896116,2025-06-24,11:01:46,AMZN,sell,365
TXN_02734,9803134690,2024-06-03,13:23:24,JPM,sell,128
TXN_02735,9354048106,2024-02-09,13:11:20,BAC,buy,2026
TXN_02736,4313201683,2025-06-14,15:14:51,GOOG,sell,1136
TXN_02737,9474078998,2024-05-27,09:09:17,AAPL,buy,2407
TXN_02738,9862896116,2024-04-10,12:29:59,TSLA,sell,1665
TXN_02739,9803134690,2025-01-12,11:37:00,TSLA,sell,1914
TXN_02740,9862896116,2024-12-30,13:10:44,TSLA,sell,1193
TXN_02741,5150695988,2025-06-20,14:06:23,JPM,buy,196
TXN_02742,9354048106,2024-07-14,12:30:46,GOOG,buy,816
TXN_02743,8093597035,2025-02-18,09:43:43,JPM,buy,441
TXN_02744,8093597035,2024-04-03,12:47:25,NVDA,buy,1732
TXN_02745,6772985563,2024-10-03,10:09:11,TSLA,buy,1279
TXN_02746,4313201683,2024-07-07,15:28:38,MSFT,buy,937
TXN_02747,9862896116,2024-05-18,09:04:52,TSLA,sell,1114
TXN_02748,7552075955,2025-02-04,11:18:40,AMZN,buy,634
TXN_02749,9803134690,2024-08-18,14:38:48,TSLA,buy,165
TXN_02750,3997467631,2024-10-01,12:02:39,NFLX,sell,1736
TXN_02751,3997467631,2024-07-22,09:07:20,NVDA,buy,1769
TXN_02752,9474078998,2024-09-04,10:53:33,BAC,buy,332
TXN_02753,5229455093,2025-01-21,09:36:29,TSLA,sell,809
TXN_02754,7713225623,2024-04-30,09:29:36,TSLA,sell,1729
TXN_02755,9474078998,2025-03-26,09:22:57,NVDA,buy,2103
TXN_02756,7552075955,2024-04-06,11:21:09,AMZN,buy,1727
TXN_02757,3614142517,2024-03-01,14:32:32,NFLX,sell,2105
TXN_02758,3997467631,2024-03-16,15:59:33,BAC,sell,1806
TXN_02759,1926010870,2024-12-17,12:23:09,GOOG,sell,724
TXN_02760,5229455093,2025-07-04,13:42:34,MSFT,sell,1901
TXN_02761,8093597035,2024-07-21,09:57:14,MSFT,buy,1820
TXN_02762,6772985563,2025-03-04,12:00:21,JPM,sell,667
TXN_02763,5150695988,2025-03-04,10:27:53,MSFT,buy,651
TXN_02764,5229455093,2025-06-05,11:46:29,AAPL,sell,1795
TXN_02765,5775818865,2024-11-08,09:05:38,AMZN,sell,2473
TXN_02766,6625608873,2025-06-01,15:57:48,NVDA,sell,1341
TXN_02767,3997467631,2024-12-03,12:46:24,GOOG,sell,1462
TXN_02768,1402944639,2025-06-05,14:18:23,NVDA,sell,607
TXN_02769,5150695988,2025-04-27,15:49:53,NFLX,sell,423
TXN_02770,3997467631,2024-10-11,15:52:41,GOOG,sell,447
TXN_02771,1402944639,2025-02-15,15:32:35,NFLX,buy,577
TXN_02772,8093597035,2024-09-11,12:39:08,GOOG,buy,1243
TXN_02773,9354048106,2025-03-26,12:01:47,AAPL,sell,162
TXN_02774,7552075955,2024-09-01,11:42:30,META,buy,1032
TXN_02775,3614142517,2024-07-21,15:43:08,NVDA,buy,686
TXN_02776,8093597035,2024-06-03,11:30:08,NVDA,buy,2453
TXN_02777,9474078998,2024-08-16,09:45:28,NFLX,buy,2483
TXN_02778,8093597035,2025-05-22,13:47:31,TSLA,sell,2484
TXN_02779,9474078998,2024-01-06,13:59:30,NFLX,sell,566
TXN_02780,5150695988,2024-09-26,09:41:45,NFLX,buy,1186
TXN_02781,1926010870,2025-07-31,13:51:32,META,sell,1030
TXN_02782,1926010870,2024-05-04,14:27:49,MSFT,sell,1792
TXN_02783,4313201683,2024-05-27,14:37:07,GOOG,buy,1891
TXN_02784,1402944639,2025-07-03,13:14:55,AMZN,sell,2232
TXN_02785,8093597035,2025-06-09,09:16:08,TSLA,sell,1759
TXN_02786,5970995017,2025-07-19,11:07:39,JPM,buy,673
TXN_02787,9862896116,2025-07-21,10:22:45,AMZN,sell,1353
TXN_02788,1402944639,2024-04-01,13:28:18,GOOG,sell,1524
TXN_02789,6625608873,2024-07-05,14:25:45,TSLA,sell,1761
TXN_02790,5229455093,2025-03-22,14:33:53,TSLA,buy,582
TXN_02791,5775818865,2025-07-17,13:48:07,META,sell,1342
TXN_02792,9354048106,2025-01-28,10:52:37,AAPL,buy,494
TXN_02793,9192201895,2024-04-18,11:51:08,AAPL,buy,118
TXN_02794,7552075955,2024-02-23,10:09:22,BAC,sell,1345
TXN_02795,1402944639,2025-03-25,10:07:32,TSLA,buy,1377
TXN_02796,3768699384,2025-05-07,11:52:24,BAC,buy,1271
TXN_02797,6625608873,2025-03-04,11:12:04,AMZN,sell,299
TXN_02798,4313201683,2025-01-11,10:10:14,META,buy,2292
TXN_02799,5150695988,2024-06-04,13:00:59,BAC,buy,834
TXN_02800,7552075955,2025-05-01,12:49:09,AAPL,sell,1563
TXN_02801,5970995017,2024-01-05,13:36:36,AAPL,sell,299
TXN_02802,3768699384,2025-03-11,11:01:12,BAC,sell,2255
TXN_02803,8093597035,2025-02-12,09:16:47,TSLA,buy,1650
TXN_02804,1926010870,2024-01-07,10:46:16,META,sell,172
TXN_02805,7713225623,2024-04-14,13:57:17,JPM,buy,1791
TXN_02806,5775818865,2024-08-17,15:17:35,NVDA,sell,975
TXN_02807,5150695988,2025-07-31,15:02:41,TSLA,buy,1208
TXN_02808,1926010870,2024-03-05,13:08:27,AAPL,sell,1692
TXN_02809,1926010870,2025-05-19,13:52:42,MSFT,buy,2003
TXN_02810,7713225623,2024-05-10,15:36:44,AAPL,sell,306
TXN_02811,9354048106,2024-08-31,11:44:45,AMZN,buy,413
TXN_02812,7552075955,2024-03-27,15:16:20,JPM,buy,615
TXN_02813,7552075955,2025-05-11,11:02:05,NFLX,buy,1514
TXN_02814,6625608873,2024-08-04,14:53:37,MSFT,buy,916
TXN_02815,5970995017,2024-08-25,10:09:24,META,buy,1203
TXN_02816,4313201683,2024-02-23,09:47:33,JPM,sell,208
TXN_02817,9474078998,2025-02-14,15:00:48,AMZN,sell,707
TXN_02818,6625608873,2024-09-20,14:50:24,AAPL,sell,992
TXN_02819,3768699384,2024-06-16,10:00:06,JPM,sell,2499
TXN_02820,5150695988,2025-01-21,12:56:01,META,buy,1508
TXN_02821,9803134690,2025-02-12,11:18:48,MSFT,sell,2287
TXN_02822,7713225623,2024-09-12,13:06:19,MSFT,sell,2081
TXN_02823,3768699384,2025-04-15,14:22:16,NVDA,sell,1713
TXN_02824,4313201683,2025-08-01,14:27:03,MSFT,sell,414
TXN_02825,1402944639,2024-05-30,10:40:01,NFLX,buy,1851
TXN_02826,7552075955,2024-10-03,11:02:02,NVDA,buy,1075
TXN_02827,9803134690,2024-06-02,15:07:33,GOOG,buy,628
TXN_02828,1926010870,2024-06-01,10:51:24,JPM,sell,1744
TXN_02829,9474078998,2024-10-01,09:02:17,JPM,sell,790
TXN_02830,7713225623,2025-06-04,09:48:28,AAPL,sell,1622
TXN_02831,9862896116,2025-03-27,12:48:21,AAPL,buy,1267
TXN_02832,7552075955,2024-01-16,14:58:57,TSLA,sell,1828
TXN_02833,9354048106,2024-08-25,12:41:10,META,sell,283
TXN_02834,9803134690,2025-04-26,11:16:55,AAPL,buy,2414
TXN_02835,1402944639,2025-06-11,13:56:10,MSFT,sell,1125
TXN_02836,9862896116,2024-02-23,11:28:28,NFLX,buy,1933
TXN_02837,5775818865,2024-11-14,11:43:08,NVDA,sell,2226
TXN_02838,9803134690,2024-04-10,14:34:10,META,sell,188
TXN_02839,9862896116,2025-05-20,11:42:44,JPM,sell,1000
TXN_02840,4313201683,2024-03-12,12:08:34,AMZN,sell,253
TXN_02841,9862896116,2024-03-08,14:58:18,AMZN,sell,2154
TXN_02842,4313201683,2024-12-16,10:31:30,AMZN,sell,309
TXN_02843,8093597035,2024-12-16,13:07:55,BAC,buy,2255
TXN_02844,5775818865,2024-03-23,12:41:32,AAPL,buy,2104
TXN_02845,1402944639,2024-08-28,14:38:21,MSFT,sell,1705
TXN_02846,3614142517,2024-02-29,15:53:43,META,sell,519
TXN_02847,1926010870,2024-12-07,15:28:54,META,buy,1162
TXN_02848,7552075955,2024-02-10,10:08:40,AMZN,buy,2361
TXN_02849,4313201683,2024-11-10,15:02:40,GOOG,sell,341
TXN_02850,6772985563,2025-08-02,10:41:33,MSFT,sell,1565
TXN_02851,6625608873,2024-11-22,12:24:57,GOOG,buy,2112
TXN_02852,8093597035,2024-09-10,10:14:40,JPM,sell,2124
TXN_02853,5150695988,2025-06-30,11:21:21,AMZN,buy,1895
TXN_02854,5229455093,2025-01-16,13:57:29,TSLA,sell,962
TXN_02855,6625608873,2024-03-02,10:50:14,JPM,sell,2434
TXN_02856,9192201895,2024-11-23,11:17:13,BAC,sell,2409
TXN_02857,7552075955,2025-06-04,13:55:40,NVDA,buy,325
TXN_02858,1926010870,2024-08-07,13:13:38,MSFT,buy,145
TXN_02859,6772985563,2024-03-17,12:09:40,MSFT,sell,1920
TXN_02860,7713225623,2024-08-08,14:23:01,NFLX,sell,1796
TXN_02861,3768699384,2024-04-13,12:40:58,BAC,sell,2090
TXN_02862,6625608873,2024-05-25,11:05:43,AAPL,sell,1332
TXN_02863,7713225623,2024-09-27,14:00:37,TSLA,sell,2168
TXN_02864,6625608873,2024-07-03,11:44:32,NVDA,sell,2135
TXN_02865,9803134690,2025-07-27,12:23:15,GOOG,buy,196
TXN_02866,6625608873,2024-05-26,10:03:43,META,buy,1331
TXN_02867,5970995017,2024-11-12,15:36:18,MSFT,sell,1666
TXN_02868,9862896116,2025-08-09,11:54:29,AMZN,buy,156
TXN_02869,7713225623,2024-11-21,14:16:08,GOOG,buy,2320
TXN_02870,5150695988,2024-01-10,09:32:49,AAPL,sell,1681
TXN_02871,9803134690,2024-02-05,12:59:55,GOOG,sell,1521
TXN_02872,9803134690,2025-05-10,11:59:48,BAC,sell,2151
TXN_02873,4313201683,2024-05-18,12:45:09,AAPL,sell,1392
TXN_02874,6625608873,2024-10-27,10:31:13,AAPL,sell,1511
TXN_02875,1926010870,2024-03-29,14:34:24,NVDA,sell,1833
TXN_02876,9474078998,2024-09-12,11:13:38,AAPL,sell,1495
TXN_02877,7713225623,2024-11-02,14:12:45,MSFT,buy,2265
TXN_02878,9354048106,2024-12-03,15:14:50,NFLX,buy,1596
TXN_02879,3614142517,2025-03-29,14:07:05,BAC,buy,1970
TXN_02880,7552075955,2024-01-16,13:53:18,META,buy,1892
TXN_02881,9192201895,2025-03-22,11:27:59,NVDA,sell,1126
